"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"F_2010" "F_2010" 1.30014 0.19998 1.50086 0.933304
"F_2011" "F_2011" 1.61192 0.242032 2.52826 0.994269
"F_2012" "F_2012" 1.80924 0.28264 2.86314 0.997903
"F_2013" "F_2013" 1.44433 0.234554 1.89436 0.970911
"F_2014" "F_2014" 1.77789 0.242215 3.21158 0.99934
"F_2015" "F_2015" 1.95725 0.307617 3.11184 0.99907
"F_2016" "F_2016" 1.80853 0.335421 2.4105 0.992035
"F_2017" "F_2017" 1.43084 0.245874 1.75226 0.960136
"F_2018" "F_2018" 1.59661 0.263201 2.26676 0.988297
"F_2019" "F_2019" 1.57066 0.282581 2.01946 0.978281
"F_2020" "F_2020" 1.50332 0.317953 1.58301 0.94329
"F_2021" "F_2021" 1.63131 0.436009 1.44794 0.926183
"F_2022" "F_2022" 1.08612 0.32363 0.266121 0.604927
"F_2023" "F_2023" 1.08612 0.32363 0.266121 0.604927
"Bratio_1953" "Bratio_1953" 4.69498 0.37837 9.76551 1
"Bratio_1954" "Bratio_1954" 4.29356 0.377997 8.71318 1
"Bratio_1955" "Bratio_1955" 2.16776 0.419666 2.7826 0.997304
"Bratio_1956" "Bratio_1956" 1.80277 0.362441 2.21491 0.986617
"Bratio_1957" "Bratio_1957" 1.74831 0.328323 2.2792 0.988672
"Bratio_1958" "Bratio_1958" 1.74071 0.315383 2.3486 0.990578
"Bratio_1959" "Bratio_1959" 1.37831 0.294543 1.28441 0.900501
"Bratio_1960" "Bratio_1960" 1.29311 0.281746 1.04034 0.85091
"Bratio_1961" "Bratio_1961" 1.24603 0.271918 0.904781 0.817209
"Bratio_1962" "Bratio_1962" 0.88244 0.24318 -0.483428 0.314396
"Bratio_1963" "Bratio_1963" 0.754194 0.21511 -1.1427 0.126582
"Bratio_1964" "Bratio_1964" 0.618069 0.191619 -1.99318 0.0231209
"Bratio_1965" "Bratio_1965" 0.777989 0.210668 -1.05384 0.145978
"Bratio_1966" "Bratio_1966" 0.793877 0.223255 -0.923261 0.177935
"Bratio_1967" "Bratio_1967" 0.672396 0.22747 -1.44021 0.0749043
"Bratio_1968" "Bratio_1968" 0.846115 0.240734 -0.639232 0.261336
"Bratio_1969" "Bratio_1969" 1.051 0.25925 0.196703 0.57797
"Bratio_1970" "Bratio_1970" 1.21588 0.273119 0.790427 0.785361
"Bratio_1971" "Bratio_1971" 0.934389 0.24189 -0.271243 0.393102
"Bratio_1972" "Bratio_1972" 0.673212 0.193569 -1.68822 0.0456842
"Bratio_1973" "Bratio_1973" 0.597701 0.164101 -2.45153 0.00711256
"Bratio_1974" "Bratio_1974" 0.57019 0.159323 -2.69772 0.00349085
"Bratio_1975" "Bratio_1975" 0.610594 0.166956 -2.33239 0.00983998
"Bratio_1976" "Bratio_1976" 0.691143 0.172357 -1.79196 0.0365694
"Bratio_1977" "Bratio_1977" 0.724586 0.175625 -1.56819 0.0584181
"Bratio_1978" "Bratio_1978" 0.90963 0.184297 -0.490354 0.311942
"Bratio_1979" "Bratio_1979" 0.825837 0.169085 -1.03003 0.151498
"Bratio_1980" "Bratio_1980" 0.78544 0.166601 -1.28787 0.0988962
"Bratio_1981" "Bratio_1981" 1.00487 0.167816 0.0290165 0.511574
"Bratio_1982" "Bratio_1982" 0.85447 0.149162 -0.975648 0.16462
"Bratio_1983" "Bratio_1983" 0.660703 0.133185 -2.54756 0.00542392
"Bratio_1984" "Bratio_1984" 0.713367 0.135789 -2.11087 0.0173917
"Bratio_1985" "Bratio_1985" 0.71678 0.134399 -2.10731 0.0175454
"Bratio_1986" "Bratio_1986" 0.648935 0.127876 -2.74536 0.00302229
"Bratio_1987" "Bratio_1987" 0.617332 0.118736 -3.22284 0.000634692
"Bratio_1988" "Bratio_1988" 0.569444 0.124149 -3.46807 0.000262154
"Bratio_1989" "Bratio_1989" 0.564861 0.131241 -3.31557 0.000457344
"Bratio_1990" "Bratio_1990" 0.524688 0.122174 -3.89044 5.0051e-05
"Bratio_1991" "Bratio_1991" 0.548205 0.125929 -3.5877 0.000166842
"Bratio_1992" "Bratio_1992" 0.599858 0.136487 -2.93171 0.00168555
"Bratio_1993" "Bratio_1993" 0.702 0.153899 -1.93633 0.0264134
"Bratio_1994" "Bratio_1994" 0.763397 0.17013 -1.39072 0.0821552
"Bratio_1995" "Bratio_1995" 0.661935 0.157049 -2.15261 0.0156746
"Bratio_1996" "Bratio_1996" 0.702349 0.146944 -2.02561 0.0214026
"Bratio_1997" "Bratio_1997" 0.7348 0.147593 -1.79683 0.0361813
"Bratio_1998" "Bratio_1998" 0.838585 0.159814 -1.01002 0.156243
"Bratio_1999" "Bratio_1999" 0.919356 0.171057 -0.471444 0.318662
"Bratio_2000" "Bratio_2000" 0.861284 0.177228 -0.782703 0.216901
"Bratio_2001" "Bratio_2001" 0.959555 0.187219 -0.216033 0.414481
"Bratio_2002" "Bratio_2002" 0.999317 0.174889 -0.00390698 0.498441
"Bratio_2003" "Bratio_2003" 0.847972 0.149342 -1.01799 0.154342
"Bratio_2004" "Bratio_2004" 0.670903 0.126304 -2.60559 0.0045859
"Bratio_2005" "Bratio_2005" 0.532094 0.113929 -4.10699 2.00531e-05
"Bratio_2006" "Bratio_2006" 0.540387 0.116421 -3.94785 3.94446e-05
"Bratio_2007" "Bratio_2007" 0.598619 0.12669 -3.16821 0.000766981
"Bratio_2008" "Bratio_2008" 0.620038 0.135581 -2.80248 0.00253565
"Bratio_2009" "Bratio_2009" 0.612637 0.137065 -2.82613 0.00235577
"Bratio_2010" "Bratio_2010" 0.656512 0.13281 -2.58631 0.00485058
"Bratio_2011" "Bratio_2011" 0.630785 0.120939 -3.0529 0.00113328
"Bratio_2012" "Bratio_2012" 0.514226 0.10422 -4.66106 1.57469e-06
"Bratio_2013" "Bratio_2013" 0.422348 0.090008 -6.41778 6.946e-11
"Bratio_2014" "Bratio_2014" 0.452939 0.0845532 -6.47002 4.92318e-11
"Bratio_2015" "Bratio_2015" 0.386937 0.076218 -8.04356 4.40894e-16
"Bratio_2016" "Bratio_2016" 0.345111 0.0735722 -8.90132 2.79873e-19
"Bratio_2017" "Bratio_2017" 0.357023 0.0767664 -8.37576 2.776e-17
"Bratio_2018" "Bratio_2018" 0.401922 0.0846735 -7.06334 8.18174e-13
"Bratio_2019" "Bratio_2019" 0.394695 0.0856356 -7.06838 7.89036e-13
"Bratio_2020" "Bratio_2020" 0.363789 0.0863875 -7.36462 8.95178e-14
"Bratio_2021" "Bratio_2021" 0.346237 0.0965759 -6.76942 6.50208e-12
"Bratio_2022" "Bratio_2022" 0.423098 0.134725 -4.28208 9.26423e-06
"Bratio_2023" "Bratio_2023" 0.618295 0.210426 -1.81397 0.0348413
"SSB_unfished" "SSB_unfished" 11422.3 307.066 NA NA
"Totbio_unfished" "Totbio_unfished" 17310.4 597.107 NA NA
"SmryBio_unfished" "SmryBio_unfished" 17310.4 597.107 NA NA
"Recr_unfished" "Recr_unfished" 160.891 4.32524 NA NA
"SSB_Btgt" "SSB_Btgt" 3426.7 92.1199 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 6.42453e-18 NA NA
"annF_Btgt" "annF_Btgt" 0.551127 0.0322878 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1861.47 64.2141 NA NA
"SSB_SPR" "SSB_SPR" 2893.65 77.7901 NA NA
"annF_SPR" "annF_SPR" 0.650025 0.0388949 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1902.9 63.8562 NA NA
"SSB_MSY" "SSB_MSY" 2523.63 94.7259 NA NA
"SPR_MSY" "SPR_MSY" 0.269629 0.00284738 NA NA
"annF_MSY" "annF_MSY" 0.733017 0.0434808 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1912.6 62.8729 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 1912.6 62.8729 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.220938 0.00303721 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1394.03 79.1868 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1394.03 79.1868 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.37145 0.0824911 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.3511 0.176586 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 6.9733 0.307535 NA NA
