"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_2021" "Bratio_2021" 4.38759 0.349281 9.69875 1
"Bratio_2022" "Bratio_2022" 4.80509 0.395596 9.61863 1
"Bratio_2023" "Bratio_2023" 5.26688 0.470676 9.06544 1
"SSB_unfished" "SSB_unfished" 178119000 801353000 NA NA
"Totbio_unfished" "Totbio_unfished" 313996000 1412690000 NA NA
"SmryBio_unfished" "SmryBio_unfished" 313996000 1412690000 NA NA
"Recr_unfished" "Recr_unfished" 3264470 14686700 NA NA
"SSB_Btgt" "SSB_Btgt" 53435800 240406000 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 4.46222e-16 NA NA
"annF_Btgt" "annF_Btgt" 0.543604 0.0673355 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 32337800 145489000 NA NA
"SSB_SPR" "SSB_SPR" 45123600 203009000 NA NA
"annF_SPR" "annF_SPR" 0.627198 0.0778399 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 33228000 149494000 NA NA
"SSB_MSY" "SSB_MSY" 37351300 168043000 NA NA
"SPR_MSY" "SPR_MSY" 0.259092 0.0023495 NA NA
"annF_MSY" "annF_MSY" 0.721205 0.0899826 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 33550600 150946000 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 33550600 150946000 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.209698 0.00250613 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1190.38 29.7259 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1190.38 29.7259 NA NA
"ln(SPB)_1979" "ln(SPB)_1979" 19.017 4.49998 NA NA
"ln(SPB)_2000" "ln(SPB)_2000" 19.1954 4.49983 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 19.0056 4.49973 NA NA
