"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_2015" "Bratio_2015" 0.491051 0.107032 -4.7551 9.92939e-07
"Bratio_2016" "Bratio_2016" 0.436398 0.103107 -5.46618 2.30473e-08
"Bratio_2017" "Bratio_2017" 0.459294 0.10932 -4.94611 3.79128e-07
"Bratio_2018" "Bratio_2018" 0.494844 0.118908 -4.24828 1.07779e-05
"Bratio_2019" "Bratio_2019" 0.499347 0.123016 -4.06983 2.35358e-05
"Bratio_2020" "Bratio_2020" 0.440657 0.125883 -4.44335 4.43232e-06
"Bratio_2021" "Bratio_2021" 0.408528 0.13978 -4.23146 1.16164e-05
"Bratio_2022" "Bratio_2022" 0.533673 0.204235 -2.28329 0.0112067
"Bratio_2023" "Bratio_2023" 0.730135 0.308763 -0.874019 0.191054
"SSB_unfished" "SSB_unfished" 11260.8 116.124 NA NA
"Totbio_unfished" "Totbio_unfished" 14801.2 152.633 NA NA
"SmryBio_unfished" "SmryBio_unfished" 14801.2 152.633 NA NA
"Recr_unfished" "Recr_unfished" 121.169 1.24952 NA NA
"SSB_Btgt" "SSB_Btgt" 3378.25 34.8373 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 4.28177e-18 NA NA
"annF_Btgt" "annF_Btgt" 0.622298 0.0312104 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1871.76 38.4461 NA NA
"SSB_SPR" "SSB_SPR" 2852.75 29.4182 NA NA
"annF_SPR" "annF_SPR" 0.727467 0.036033 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1909.18 39.2292 NA NA
"SSB_MSY" "SSB_MSY" 2556.07 27.7685 NA NA
"SPR_MSY" "SPR_MSY" 0.2753 0.00113432 NA NA
"annF_MSY" "annF_MSY" 0.797171 0.039529 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1915.61 39.3659 NA NA
